2,003
3,003.0
4,005.9
5,007.1
6,008.43
7,008.45
8,008.47
9,008.5
10,008.69
11,008.8
12,009.0
13,009.1
14,009.2
15,009.3
16,011.90
17,015.00
18,027.8
19,031.0
20,031.2
21,033.9
22,034.0
23,035
24,038.0
25,038.11
26,038.12
27,038.19
28,038.49
29,038.8
30,038.9
31,039.0
32,041.00
33,041.01
34,041.02
35,041.04
36,041.10
37,041.11
38,041.12
39,041.19
40,041.3
41,041.4
42,041.49
43,041.5
44,041.6
45,041.7
46,041.84
47,041.85
48,041.86
49,041.89
50,041.9
51,042
52,047.9
53,052.1
54,052.9
55,053.0
56,053.10
57,053.12
58,053.13
59,053.19
60,053.20
61,053.21
62,053.22
63,053.29
64,053.71
65,053.79
66,053.8
67,053.9
68,054
69,054.10
70,054.19
71,054.2
72,054.40
73,054.41
74,054.42
75,054.43
76,054.44
77,054.6
78,054.72
79,054.79
80,054.9
81,055.9
82,057.9
83,070.1
84,070.22
85,070.30
86,070.32
87,070.41
88,070.51
89,070.54
90,070.59
91,070.70
92,070.71
93,074.0
94,074.3
95,075
96,077.1
97,077.99
98,078.0
99,078.10
100,078.11
101,078.12
102,078.19
103,078.4
104,078.5
105,078.89
106,079.2
107,079.3
108,079.4
109,079.53
110,079.81
111,079.89
112,079.99
113,082.0
114,088.81
115,094.0
116,094.89
117,097.1
118,097.9
119,098.0
120,099.3
121,099.40
122,099.54
123,099.8
124,101
125,110.0
126,110.1
127,110.2
128,110.3
129,110.4
130,110.5
131,110.6
132,110.8
133,110.9
134,111.0
135,112.0
136,112.1
137,112.2
138,112.3
139,112.84
140,112.89
141,112.9
142,115.90
143,115.92
144,115.99
145,117.1
146,117.3
147,117.7
148,117.9
149,118
150,120.9
151,122.9
152,123.1
153,125.3
154,127.2
155,128.9
156,130.2
157,130.9
158,131.9
159,132.2
160,132.9
161,133.0
162,134.9
163,135
164,136.1
165,136.3
166,136.9
167,138
168,140.1
169,141.0
170,141.1
171,141.8
172,141.9
173,142.0
174,142.8
175,144.0
176,144.9
177,145.0
178,145.5
179,145.8
180,145.9
181,146.0
182,146.9
183,149.0
184,150.3
185,150.8
186,150.9
187,151.0
188,151.4
189,151.8
190,151.9
191,152.2
192,152.9
193,153.3
194,153.4
195,153.6
196,153.8
197,153.9
198,154.0
199,154.1
200,154.2
201,154.3
202,155.0
203,155.1
204,155.2
205,157.1
206,157.2
207,157.8
208,157.9
209,158.8
210,159.0
211,159.9
212,162.0
213,162.3
214,162.5
215,162.8
216,162.9
217,164.0
218,170.0
219,170.2
220,170.4
221,170.5
222,170.6
223,170.7
224,170.8
225,170.9
226,171.0
227,171.3
228,171.5
229,171.7
230,171.8
231,171.9
232,172.0
233,172.2
234,172.3
235,172.4
236,172.5
237,172.6
238,172.7
239,172.8
240,172.9
241,173
242,173.0
243,173.01
244,173.02
245,173.1
246,173.10
247,173.11
248,173.12
249,173.2
250,173.21
251,173.22
252,173.3
253,173.30
254,173.31
255,173.32
256,173.4
257,173.40
258,173.41
259,173.42
260,173.49
261,173.5
262,173.51
263,173.52
264,173.6
265,173.61
266,173.62
267,173.69
268,173.7
269,173.70
270,173.71
271,173.72
272,173.8
273,173.80
274,173.81
275,173.82
276,173.89
277,173.9
278,173.90
279,173.91
280,173.92
281,173.99
282,174.0
283,174.1
284,174.2
285,174.3
286,174.4
287,174.5
288,174.8
289,174.9
290,176.8
291,179
292,180.1
293,180.8
294,180.9
295,182.0
296,183.0
297,185
298,186.0
299,186.9
300,187.6
301,187.7
302,188.0
303,188.7
304,188.8
305,188.9
306,189.0
307,189.1
308,189.3
309,189.8
310,189.9
311,190.6
312,191.0
313,191.1
314,191.2
315,191.3
316,191.5
317,191.7
318,191.8
319,191.9
320,192.0
321,192.1
322,192.2
323,192.3
324,192.8
325,193
326,194.0
327,194.1
328,194.3
329,194.4
330,194.6
331,195
332,195.0
333,195.1
334,195.2
335,195.3
336,195.5
337,195.8
338,196.0
339,196.1
340,196.2
341,196.3
342,196.6
343,196.9
344,197.0
345,197.1
346,197.2
347,197.5
348,197.6
349,197.7
350,197.8
351,198.0
352,198.1
353,198.2
354,198.3
355,198.4
356,198.5
357,198.7
358,198.82
359,198.89
360,199.0
361,199.1
362,200.00
363,200.20
364,200.30
365,200.32
366,200.50
367,200.70
368,200.78
369,200.80
370,200.83
371,201.50
372,201.54
373,201.58
374,201.90
375,202.00
376,202.01
377,202.03
378,202.04
379,202.05
380,202.08
381,202.1
382,202.10
383,202.11
384,202.12
385,202.13
386,202.14
387,202.17
388,202.18
389,202.40
390,202.41
391,202.48
392,202.60
393,202.68
394,202.70
395,202.74
396,202.77
397,202.78
398,202.80
399,202.81
400,202.83
401,202.84
402,202.85
403,202.87
404,202.88
405,202.90
406,202.91
407,202.95
408,203.00
409,203.01
410,203.02
411,204.00
412,204.01
413,204.02
414,204.10
415,204.11
416,204.12
417,204.80
418,204.81
419,204.90
420,205.00
421,205.01
422,205.02
423,205.10
424,205.11
425,205.80
426,205.90
427,206.00
428,207.00
429,208.00
